Name,=+971 4 4225666,callmodalpad,Number,Address,Number2
QurtobaRestaurantAndCafe,#ERROR!,#ERROR!,97144522209,,
CafeBateel,#ERROR!,#ERROR!,97142328856,,
LeDuplexRestaurantAndCafe,#ERROR!,#ERROR!,97143446455,,
Zucca,#ERROR!,#ERROR!,97143967757,,
Carluccio's,#ERROR!,#ERROR!,97143997844,,
Camoon,#ERROR!,#ERROR!,97144477619,,
Carluccio's,#ERROR!,#ERROR!,97142501950,,
CafeBateel,#ERROR!,#ERROR!,97143684696,,
CaffeTrieste,#ERROR!,#ERROR!,97143689455,,
CafeItalia,#ERROR!,#ERROR!,97143997119,,
Carluccio's,#ERROR!,#ERROR!,97144341320,,
AbdElWahab,#ERROR!,#ERROR!,97144325782,,
Carluccio's,#ERROR!,#ERROR!,97142843728,,
AbdElWahab,#ERROR!,#ERROR!,97142393937,,
ShamShamRestaurantAndCafe,#ERROR!,#ERROR!,97142955474,,
CafeBateel,#ERROR!,#ERROR!,97143700404,,
CaffeDiCasa,#ERROR!,#ERROR!,97143415335,,
Vapiano,#ERROR!,#ERROR!,97144370786,,
PrimeRibRestaurant,#ERROR!,#ERROR!,97143995555,,
IlCaffeDiRoma,#ERROR!,#ERROR!,97144385093,,
SaleroTapasAndBodega,#ERROR!,#ERROR!,97143410000,,
TiramisuCafe,#ERROR!,#ERROR!,97144547795,,
LaRosa,#ERROR!,566901680,566901680,,
IlCaffeDiRoma,#ERROR!,#ERROR!,97143916835,,
JamaicaBlue,#ERROR!,#ERROR!,97143608536,,
IranZaminRestaurantAndCafe,#ERROR!,#ERROR!,97144476655,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97144233028,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97148810800,,
LayalyBeirutRestaurantAndCafe,#ERROR!,#ERROR!,97144224664,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97142863023,,
SamadAlIraqiRestaurant,#ERROR!,#ERROR!,97142293661,,
SamadAlIraqiRestaurant,#ERROR!,#ERROR!,97143427887,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97144458233,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97142565493,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97142886001,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97143550333,,
IlCaffeDiRoma,#ERROR!,#ERROR!,97144370228,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97143557701,,
TheLockerRoomSportsBarAndLounge,#ERROR!,#ERROR!,97143417750,,
DucatiCaffe,#ERROR!,#ERROR!,97143253321,,
CaffeAroma,#ERROR!,#ERROR!,97143368999,,
2555CafeBistro,#ERROR!,#ERROR!,97143627900,,
TheE-Pub,#ERROR!,#ERROR!,97143555500,,
Vapiano,#ERROR!,#ERROR!,97144340454,,
CafeBateel,#ERROR!,#ERROR!,97143399716,,
SkyLounge,#ERROR!,#ERROR!,97143996666,,
JapengoCafe,#ERROR!,#ERROR!,97143411671,,
JamaicaBlue,#ERROR!,#ERROR!,97143685615,,
CafeBateel,#ERROR!,#ERROR!,97142840670,,
WestEndRestaurant,#ERROR!,#ERROR!,97143558500,,
CafeBateel,#ERROR!,#ERROR!,97144494010,,
Checkers,#ERROR!,#ERROR!,97143598888,,
CafeHavana,#ERROR!,#ERROR!,97142843272,,
ChamasChurrascariaAndBar,#ERROR!,#ERROR!,97143311111,,
BollywoodCafe,#ERROR!,#ERROR!,97142958777,,
Biella,#ERROR!,#ERROR!,97143244666,,
FareastSeafoodMarket,#ERROR!,#ERROR!,97143963888,,
TheGrillRoom,#ERROR!,#ERROR!,97143995533,,
SavoyCentralCoffeeShop,#ERROR!,#ERROR!,97143938000,,
RCDarbar,#ERROR!,#ERROR!,97143590990,,
NayRestaurant&Lounge,#ERROR!,#ERROR!,97143516660,,
FortuneCafe,#ERROR!,#ERROR!,97143553111,,
Carluccio's,#ERROR!,#ERROR!,97142989974,,
EmiratesStarsCoffeeShop,#ERROR!,#ERROR!,97142589888,,
JormandRestaurantAndCoffeeShop,#ERROR!,#ERROR!,97143522555,,
MusicHall,#ERROR!,#ERROR!,97142708670,,
ChamasChurrascaria&Bar,#ERROR!,#ERROR!,97143111111,,
SavoyParkCoffeeShop,#ERROR!,#ERROR!,97143550303,,
EuroCupCafe,#ERROR!,#ERROR!,97143366566,,
RameeGuestlineRestaurantAndCoffeeShop,#ERROR!,#ERROR!,97143553344,,
CafeItaliaExpress,#ERROR!,#ERROR!,97143253629,,
OrientalPalace,#ERROR!,#ERROR!,97142227775,,
GoldenSandsRestaurantAndCafe,#ERROR!,#ERROR!,97143550000,,
SavoyCrestCoffeeShop,#ERROR!,#ERROR!,97143554488,,
MokaCafe,#ERROR!,#ERROR!,97142940300,,
ThePoolRestaurant,#ERROR!,#ERROR!,97143555551,,
CafeAuLait,#ERROR!,#ERROR!,97143695353,,
PearlRestaurantAndCoffeeShop,#ERROR!,#ERROR!,97143558111,,
AppleCreekCafeAndRestaurant,#ERROR!,#ERROR!,97142222567,,
TheWhistler,#ERROR!,#ERROR!,97148145590,,
TheRetreatBar,#ERROR!,#ERROR!,97148851899,,
JamaicaBlue,#ERROR!,#ERROR!,97144079153,,
NAYCafeLounge,#ERROR!,#ERROR!,97142068600,,
CafeBarbera,#ERROR!,#ERROR!,97143517027,,
FakhreldineCafeandRestaurant,#ERROR!,#ERROR!,97143863861,,
LagonaRestaurant&Cafe,#ERROR!,#ERROR!,97142555119,,
ChezMichelRestaurant&Cafe,#ERROR!,#ERROR!,97142797666,,
SavoySuitesCoffeeShop,#ERROR!,#ERROR!,97143553000,,
LoungeCafeItaliano,#ERROR!,#ERROR!,97148188584,,
AlHadiqaRestaurant&Shisha,#ERROR!,#ERROR!,97143995533,,
ReformSocialAndGrill,#ERROR!,#ERROR!,97143750324,,
ZyaraCafe,#ERROR!,#ERROR!,97144298688,,
Shades,#ERROR!,#ERROR!,97144367777,,
OwnCafe,#ERROR!,#ERROR!,97144413519,,
QutoofResturantAndCafe,#ERROR!,#ERROR!,97143818003,,
MaiBar,#ERROR!,#ERROR!,97145678304,,
JamaicaBlue,#ERROR!,#ERROR!,97142552467,,
Jack'sBarAndGrill,#ERROR!,#ERROR!,97142989481,,
TheLobbyLounge,#ERROR!,#ERROR!,97143198088,,
SpeakeasyBarAndRestaurant,#ERROR!,#ERROR!,97144398888,,
Troyka,#ERROR!,#ERROR!,97143520900,,
FogueiraRestaurantAndLounge,#ERROR!,#ERROR!,97144398888,,
MuggAndBean,#ERROR!,#ERROR!,97143382356,,
NasimiBeach,#ERROR!,#ERROR!,97144260700,,
Shabestan,#ERROR!,#ERROR!,97142227171,,
BeachBarAndGrill,#ERROR!,#ERROR!,97143999999,,
DunesCafe,#ERROR!,#ERROR!,97143438888,,
MeridienVillageTerrace,#ERROR!,#ERROR!,97142170000,,
CieloSkyLounge,#ERROR!,#ERROR!,97142956000,,
FerreCafe,#ERROR!,#ERROR!,97143446862,,
JamaicaBlue,#ERROR!,#ERROR!,97143768569,,
TheRooftopLoungeAndDining,#ERROR!,#ERROR!,97143558500,,
Leopold'sOfLondon,#ERROR!,#ERROR!,97144306841,,
Charlie'sPub,#ERROR!,#ERROR!,97143230333,,
IlCaffeDiRoma,#ERROR!,#ERROR!,97143444037,,
SherlockHolmes,#ERROR!,#ERROR!,97143519111,,
It'sMirchi,#ERROR!,#ERROR!,97143344088,,
GeorgeAndDragonPub,#ERROR!,#ERROR!,97143939444,,
Amaseena,#ERROR!,#ERROR!,97143994000,,
PianoLoungeRestaurant,#ERROR!,#ERROR!,97142624444,,
HarryGhatto's,#ERROR!,#ERROR!,97143300000,,
HorizonLounge,#ERROR!,#ERROR!,97143995000,,
MaysEl-ReemRestaurant,#ERROR!,#ERROR!,97146077977,,
MahikiRestaurant,#ERROR!,#ERROR!,97143480000,,
ChampionsSportsBar,#ERROR!,#ERROR!,97146077977,,
Salamar,#ERROR!,#ERROR!,97143995000,,
BridgesSportsBar,#ERROR!,#ERROR!,97143325555,,
LaParrilla,#ERROR!,#ERROR!,97143480000,,
AquaraRestaurantAndLounge,#ERROR!,#ERROR!,97143627900,,
AlBasha,#ERROR!,#ERROR!,97143995000,,
AlHadheerah,#ERROR!,#ERROR!,97148096100,,
BambooLagoonRestaurant,#ERROR!,#ERROR!,97146077977,,
JulesBar,#ERROR!,#ERROR!,97142170000,,
Manzil,#ERROR!,#ERROR!,97142632555,,
TheDubliner's,#ERROR!,#ERROR!,97142170000,,
Warehouse,#ERROR!,#ERROR!,97142170000,,
AlKhaima,#ERROR!,#ERROR!,97143995555,,
Arbat,#ERROR!,#ERROR!,97142227111,,
LobbyLounge,#ERROR!,#ERROR!,97143994000,,
AlSarabRooftopLounge,#ERROR!,#ERROR!,97148096100,,
St.Andrews,#ERROR!,#ERROR!,97143982222,,
EwaanLounge,#ERROR!,#ERROR!,97144287888,,
TheIvy,#ERROR!,#ERROR!,97143300000,,
TheAtriumCoffeeShop,#ERROR!,#ERROR!,97143460111,,
Captain's,#ERROR!,#ERROR!,97148145604,,
PoolsideRestaurantAndBar,#ERROR!,#ERROR!,97143172222,,
Awtar,#ERROR!,#ERROR!,97143172222,,
TimeCafe,#ERROR!,#ERROR!,97143344088,,
AltaBadiaBar,#ERROR!,#ERROR!,97143300000,,
GoanShack,#ERROR!,#ERROR!,97143520900,,
Shades,#ERROR!,#ERROR!,97143995555,,
Dokuz,#ERROR!,#ERROR!,97143325555,,
AsianBar,#ERROR!,#ERROR!,97142716666,,
ConnexionsLounge,#ERROR!,#ERROR!,97144350000,,
Shimmers,#ERROR!,#ERROR!,97143668888,,
BelgianBeerCafe,#ERROR!,#ERROR!,97147012267,,
TheRibRoom,#ERROR!,#ERROR!,97143198088,,
TheAtrium,#ERROR!,#ERROR!,97143994141,,
PlayersLounge,#ERROR!,#ERROR!,97143988840,,
Mawal,#ERROR!,#ERROR!,97147054670,,
AyamZaman,#ERROR!,#ERROR!,97143558500,,
D'Fusion,#ERROR!,#ERROR!,97143716666,,
BeyondElRancho,#ERROR!,#ERROR!,97142720000,,
TraderVic's,#ERROR!,#ERROR!,97143311111,,
Blades,#ERROR!,#ERROR!,97146010101,,
CactusJacks,#ERROR!,#ERROR!,97147028888,,
Nineteen,#ERROR!,#ERROR!,97143905600,,
AlDiwan,#ERROR!,#ERROR!,97142270000,,
Liwan,#ERROR!,#ERROR!,97142933270,,
AlSharq,#ERROR!,#ERROR!,97142270000,,
BelgianBeerCafe,#ERROR!,#ERROR!,97144299999,,
Gharana,#ERROR!,#ERROR!,97143234333,,
BabAlYam,#ERROR!,#ERROR!,97143017777,,
SketchBarAndGrill,#ERROR!,#ERROR!,97142270000,,
BollywoodCafe,#ERROR!,#ERROR!,97143963888,,
TheLobbyCafe,#ERROR!,#ERROR!,97142281111,,
ChelseaArmsPub,#ERROR!,#ERROR!,97142281111,,
Harvester'sPub,#ERROR!,#ERROR!,97143311111,,
KUNGKoreanRestaurantAndKaraoke,#ERROR!,#ERROR!,97144488000,,
10ProKaraokeBox,#ERROR!,#ERROR!,97142719998,,
ClubAfricana,#ERROR!,#ERROR!,97143522235,,
Frevo,#ERROR!,#ERROR!,97144573388,,
PinkKaraokeBox,#ERROR!,#ERROR!,97142719998,,
RhodesInResidence,#ERROR!,#ERROR!,97143998888,,
Manila365,#ERROR!,#ERROR!,97142958777,,
BiceSkyBar,#ERROR!,#ERROR!,97143991111,,
HibikiKaraokeLounge,#ERROR!,#ERROR!,97143172222,,
Caspian,#ERROR!,#ERROR!,97142958777,,
AlAwtar,#ERROR!,#ERROR!,97142958777,,
ExecutiveLounge,#ERROR!,#ERROR!,97142941222,,
SeagrillOn25RestaurantAndLounge,#ERROR!,#ERROR!,97144573388,,
BaRestaurantAndLounge,#ERROR!,#ERROR!,97144573338,,
Ragini,#ERROR!,#ERROR!,97142958777,,
JulianaSportsBar,#ERROR!,#ERROR!,97142958777,,
Nelson's-EnglishPub,#ERROR!,#ERROR!,97144350000,,
Girders,#ERROR!,#ERROR!,97148145590,,
Long'sBar-BritishPub,#ERROR!,#ERROR!,97143438000,,
Lounge@Barsha,#ERROR!,#ERROR!,97143234333,,
Q43,#ERROR!,561024298,561024298,,
VodaBar,#ERROR!,#ERROR!,97144530444,,
StudioDuChef,#ERROR!,#ERROR!,97144556677,,
BubbleBar,#ERROR!,#ERROR!,97143049000,,
RockBottomCafe,#ERROR!,#ERROR!,97144500111,,
MosaicPoolAndLounge,#ERROR!,#ERROR!,97145036666,,
LaPorteDesIndes,#ERROR!,#ERROR!,97144388610,,
40Kong,#ERROR!,#ERROR!,97143558896,,
OneOnOneLounge,#ERROR!,#ERROR!,97145018888,,
BoutiqUltraLounge,#ERROR!,526801855,526801855,,
ICHORestaurantAndBar,#ERROR!,#ERROR!,97143080550,,
Goodfellas-SportsBar,#ERROR!,#ERROR!,97144500111,,
Liwan,#ERROR!,#ERROR!,97142933000,,
SultanBashaRestaurantAndLounge,#ERROR!,#ERROR!,97143080000,,
BistroMadeleine,#ERROR!,#ERROR!,97147011111,,
Z:ONELoungeBar,#ERROR!,#ERROR!,97144271000,,
Vantage,#ERROR!,#ERROR!,97143772000,,
InfiniPoolLounge,#ERROR!,#ERROR!,97144484848,,
Cabana,#ERROR!,#ERROR!,97148883444,,
AsianPub,#ERROR!,#ERROR!,97142226688,,
Malecon,#ERROR!,#ERROR!,97143461111,,
TheDocks,#ERROR!,#ERROR!,97147027000,,
VelocitySportsLounge,#ERROR!,#ERROR!,97144143000,,
CoochiniRestaurantAndCafe,#ERROR!,#ERROR!,97142231000,,
TheCoffeeShop,#ERROR!,#ERROR!,97142299111,,
MoghulRoom,#ERROR!,506257406,506257406,,
GirdersGarden,#ERROR!,#ERROR!,97142797672,,
TheEloquentElephant,#ERROR!,#ERROR!,97144383100,,
NellGwynneEnglishPub,#ERROR!,#ERROR!,97144488222,,
BlissLounge,#ERROR!,#ERROR!,97143153886,,
CaramelRestaurantAndLounge,#ERROR!,#ERROR!,97144256677,,
Carter'sBarAndRestaurant,#ERROR!,#ERROR!,97143244100,,
YesterdayRestaurantAndPub,#ERROR!,#ERROR!,97143543333,,
Barzar,#ERROR!,#ERROR!,97143668888,,
BelgianBeerCafe,#ERROR!,#ERROR!,97144470227,,
AlNafoorah,#ERROR!,#ERROR!,97144530444,,
TheLounge,#ERROR!,#ERROR!,97144140000,,
TheScene,#ERROR!,#ERROR!,97144222328,,
MusicHall,#ERROR!,562708670,562708670,,
BollywoodCafe,#ERROR!,#ERROR!,97144500111,,
TBJ,#ERROR!,#ERROR!,97144262626,,
Treehouse,#ERROR!,506483083,506483083,,
SilverSeaShellCafeteriaAndRestaurant,#ERROR!,#ERROR!,97142855070,,
ShakeShack,#ERROR!,#ERROR!,97143153612,,
Nawwara,#ERROR!,#ERROR!,97144143000,,
LebanosRestaurant,#ERROR!,#ERROR!,97144363434,,
AlManara,#ERROR!,#ERROR!,97143995000,,
SportsAthleticCafeteria,#ERROR!,#ERROR!,97143491980,,
AlIjazaCafeteria,#ERROR!,#ERROR!,97143444874,,
BreakfastToBreakfast,#ERROR!,#ERROR!,97143211234,,
BurjAlHamam,#ERROR!,#ERROR!,97143428034,,
LemongrassExpress,#ERROR!,#ERROR!,97143685616,,
LaFarine,#ERROR!,#ERROR!,97144143000,,
AmranCafeAndRestaurant,#ERROR!,#ERROR!,97142230003,,
AgraTajRestaurant,#ERROR!,#ERROR!,97142284033,,
AntarCafeteria,#ERROR!,507448772,507448772,,
PizzaWorld,#ERROR!,#ERROR!,97144221425,,
TheAnchor,#ERROR!,#ERROR!,97148145604,,
LemongrassThaiRestaurant,#ERROR!,#ERROR!,97143342325,,
NostalgieCafeAndBakery,#ERROR!,#ERROR!,97144491116,,
Freshii,#ERROR!,#ERROR!,97144213371,,
YamoRestaurant,#ERROR!,#ERROR!,97144548595,,
Popeyes,#ERROR!,#ERROR!,97143266966,,
BestShawarma,#ERROR!,#ERROR!,97143997196,,
BreakfastToBreakfast,#ERROR!,#ERROR!,97142223566,,
Kcal,#ERROR!,567202481,567202481,,
BakeNBites,#ERROR!,#ERROR!,97144220422,,
Freshii,#ERROR!,#ERROR!,97143278085,,
Popeyes,#ERROR!,#ERROR!,97143963366,,
BurjAlHamam,#ERROR!,#ERROR!,97144522918,,
BakeNBites,#ERROR!,#ERROR!,97143912177,,
LaBrioche,#ERROR!,#ERROR!,97143387110,,
Kcal,#ERROR!,509139562,509139562,,
LaBrioche,#ERROR!,#ERROR!,97142515515,,
Popeyes,#ERROR!,#ERROR!,97142281443,,
SukarHouseOfDesserts,#ERROR!,#ERROR!,97144547805,,
BakerStreetCafe,#ERROR!,#ERROR!,97143629392,,
Popeyes,#ERROR!,#ERROR!,97148521117,,
RollingPinBakeryAndCafe,#ERROR!,#ERROR!,97144483335,,
Kcal,#ERROR!,569424562,569424562,,
GulfSeaShellCafeteria,#ERROR!,#ERROR!,97142863455,,
Kcal,#ERROR!,569424561,569424561,,
GoldenSeaShellRestaurant,#ERROR!,#ERROR!,97143989920,,
ShakeShack,#ERROR!,#ERROR!,97143882456,,
PFChang's,#ERROR!,#ERROR!,97143951801,,
AlHallabRestaurantAndSweets,#ERROR!,#ERROR!,97143308828,,
Popeyes,#ERROR!,#ERROR!,97143967955,,
BurjAlHamam,#ERROR!,#ERROR!,97144341424,,
PFChang's,#ERROR!,#ERROR!,97142316660,,
PFChang's,#ERROR!,#ERROR!,97143253341,,
WideRangeRestaurant,#ERROR!,551083800,551083800,,
PFChang's,#ERROR!,#ERROR!,97142942844,,
Steak'nShake,#ERROR!,#ERROR!,97143308180,,
Kcal,#ERROR!,556254667,556254667,,
OasisLodge,#ERROR!,#ERROR!,97148145604,,
Popeyes,#ERROR!,#ERROR!,97142226562,,
ShakeShack,#ERROR!,#ERROR!,97143475513,,
Nina,#ERROR!,#ERROR!,97143999999,,
Kcal,#ERROR!,556805685,556805685,,
AlHallabRestaurantAndSweets,#ERROR!,#ERROR!,97142823388,,
Creek'sBar,#ERROR!,#ERROR!,97142211144,,
MorocLoungeAndBar,#ERROR!,#ERROR!,97144440000,,
PoolRestaurantAndBar,#ERROR!,#ERROR!,97143149888,,
AlNakheelLounge,#ERROR!,#ERROR!,97143172222,,
H2OPoolbarAndRestaurant,#ERROR!,#ERROR!,97143182551,,
Waterfront,#ERROR!,#ERROR!,97143480000,,
Plantation,#ERROR!,#ERROR!,97144484848,,
Barazura,#ERROR!,#ERROR!,97144262626,,
ThePoolTerrace,#ERROR!,#ERROR!,97144554800,,
Lucian,#ERROR!,#ERROR!,97143519999,,
ShakeShack,#ERROR!,#ERROR!,97144190435,,
ArenaShishaTerrace,#ERROR!,#ERROR!,97144488222,,
BurjAlHamam,#ERROR!,#ERROR!,97143411659,,
PalmCourt,#ERROR!,#ERROR!,97143518518,,
PalmCourt,#ERROR!,#ERROR!,97144068999,,
Kcal,#ERROR!,#ERROR!,97144227093,,
LemongrassThaiRestaurant,#ERROR!,#ERROR!,97142951020,,
ShakeShack,#ERROR!,#ERROR!,97142368476,,
Risala,#ERROR!,#ERROR!,97144368888,,
SahnEddar,#ERROR!,#ERROR!,97143017777,,
RockyCafe,#ERROR!,#ERROR!,97142299111,,
AlHallabRestaurantAndSweets,#ERROR!,#ERROR!,97143411880,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143397633,,
PalmAvenue,#ERROR!,#ERROR!,97148182222,,
MawalRestaurant,#ERROR!,#ERROR!,97143211111,,
RockBottomCafe,#ERROR!,#ERROR!,97143963888,,
PoolBar,#ERROR!,#ERROR!,97147011111,,
RetreatPoolAndHealthBar,#ERROR!,#ERROR!,97143998888,,
SpikesRestaurantAndBar,#ERROR!,#ERROR!,97146010101,,
SportsCafe,#ERROR!,#ERROR!,97148145604,,
Bistro55,#ERROR!,#ERROR!,97143750999,,
PoolSnackBar,#ERROR!,#ERROR!,97143216111,,
RameePizza,#ERROR!,#ERROR!,97142958777,,
Horizon,#ERROR!,#ERROR!,97143993333,,
5thAvenueRestaurant,#ERROR!,#ERROR!,97142230003,,
AreiaBeachBarAndGrill,#ERROR!,#ERROR!,97144533333,,
JungleJuiceBars,#ERROR!,551021822,551021822,,
Carter'sBlueCafeteria,#ERROR!,#ERROR!,97143979595,,
AmuraKidsRestaurant,#ERROR!,#ERROR!,97144556677,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142226691,,
Aryaas,#ERROR!,#ERROR!,97143344610,,
OrganicFoodsAndCafe,#ERROR!,#ERROR!,97143854773,,
OrganicFoodsAndCafe,#ERROR!,561402315,561402315,,
OrganicFoodsAndCafe,#ERROR!,561402321,561402321,,
Aryaas,#ERROR!,551501981,551501981,,
Aryaas,#ERROR!,551502465,551502465,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143411438,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142275484,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143265332,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142504102,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143979874,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142945150,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143311721,,
Dunkin'Donuts,#ERROR!,#ERROR!,97144542344,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142804778,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143371085,,
Dunkin'Donuts,#ERROR!,#ERROR!,97148821020,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142325402,,
Dunkin'Donuts,#ERROR!,#ERROR!,97143515936,,
Dunkin'Donuts,#ERROR!,#ERROR!,97142573694,,
Aryaas,#ERROR!,555682463,555682463,,
Deli,#ERROR!,#ERROR!,97143433333,,
AhlanLounge,#ERROR!,#ERROR!,97143519111,,
AlBayt,#ERROR!,#ERROR!,97144287888,,
PoolCafe,#ERROR!,#ERROR!,97142227393,,
FridayFunFoodFestival,#ERROR!,#ERROR!,97142227171,,
A'Rukn,#ERROR!,#ERROR!,97143668888,,
ManinoDeliCafe,#ERROR!,#ERROR!,97144544900,,
LeBle,#ERROR!,553011599,553011599,,
NarAndHailRestaurant,#ERROR!,#ERROR!,97143183888,,
AtriumCafe,#ERROR!,#ERROR!,97147027000,,
ZyngAsianGrill,#ERROR!,#ERROR!,97143750580,,
WideRangeRestaurant,#ERROR!,555277072,555277072,,
MokaCafe,#ERROR!,#ERROR!,97143216111,,
TheLobbyLounge,#ERROR!,#ERROR!,97143998888,,
TheGourmetShop,#ERROR!,#ERROR!,97142270000,,
WideRangeRestaurant,#ERROR!,556944748,556944748,,
ClassikeyatRestaurantAndCafe,#ERROR!,#ERROR!,97143364264,,
ThePavilion,#ERROR!,#ERROR!,97144477025,,
Azur,#ERROR!,#ERROR!,97143149888,,
CoffeeShop-24Hours,#ERROR!,#ERROR!,97143344088,,
ThePalaceCafe,#ERROR!,#ERROR!,97144287888,,
LoungeCafeAndRestaurant,#ERROR!,#ERROR!,97142068100,,
Aryaas,#ERROR!,#ERROR!,97143357022,,
Karat,#ERROR!,#ERROR!,97148883444,,
TheDeck,#ERROR!,#ERROR!,97148145599,,
Sloane's,#ERROR!,#ERROR!,97143998888,,
AquariusPoolCafe,#ERROR!,#ERROR!,97143230111,,
CafeAuLait,#ERROR!,#ERROR!,97143445777,,
PoolSideLounge,#ERROR!,#ERROR!,97143445777,,
MokaCafe,#ERROR!,#ERROR!,97142688000,,
AquariusSnackBar,#ERROR!,#ERROR!,97142820000,,
SerafinaBar,#ERROR!,#ERROR!,97148182222,,
MaiyaLounge,#ERROR!,#ERROR!,97144533333,,
TheSkyGrill,#ERROR!,#ERROR!,97142299111,,
Wraps,#ERROR!,#ERROR!,97143122202,,
AquaPoolsideGrillAndBar,#ERROR!,#ERROR!,97144143000,,
ChoixPatisserieAndRestaurant,#ERROR!,#ERROR!,97147011111,,
YasmineLounge,#ERROR!,#ERROR!,97142933271,,
DomeCafe,#ERROR!,#ERROR!,97143556004,,
DomeCafe,#ERROR!,#ERROR!,97143637455,,
ArabianSeaShellCafeteria,#ERROR!,#ERROR!,97143942886,,
DomeCafe,#ERROR!,#ERROR!,97142844498,,
DomeCafe,#ERROR!,#ERROR!,97142845561,,
MenschCafe,#ERROR!,#ERROR!,97144207383,,
DomeCafe,#ERROR!,#ERROR!,97143490383,,
LeBarAPates,#ERROR!,509001431,509001431,,
TortinoCafe,#ERROR!,551210007,551210007,,
DomeCafe,#ERROR!,#ERROR!,97148819482,,
Joga,#ERROR!,#ERROR!,97144206304,,
Joga,#ERROR!,#ERROR!,97143700304,,
BastaArtCafe,#ERROR!,#ERROR!,97143535071,,
LaGaufrette,#ERROR!,#ERROR!,97144572327,,
MoreCafe,#ERROR!,#ERROR!,97143433779,,
Shawermania,#ERROR!,#ERROR!,97144543024,,
CafeRumi,#ERROR!,#ERROR!,97144403051,,
TheSnackHouse,#ERROR!,#ERROR!,97143338680,,
ChilloutLoungeBar,#ERROR!,#ERROR!,97143558500,,
LaGaufrette,#ERROR!,#ERROR!,97144421046,,
RoyalBakery,#ERROR!,#ERROR!,97144227970,,
PaulCafe,#ERROR!,#ERROR!,97142843223,,
Paul,#ERROR!,#ERROR!,97143499115,,
PaulCafe,#ERROR!,#ERROR!,97143854898,,
PaulCafe,#ERROR!,#ERROR!,97143398036,,
PaulCafe,#ERROR!,#ERROR!,97142594250,,
PaulCafe,#ERROR!,#ERROR!,97142203360,,
Paul,#ERROR!,#ERROR!,97143517009,,
SoHoGrill,#ERROR!,#ERROR!,97143966141,,
SegafredoZanettiEspresso,#ERROR!,#ERROR!,97144461491,,
PaulCafe,#ERROR!,#ERROR!,97144376494,,
KingsCoffeeShop,#ERROR!,#ERROR!,97146015700,,
PaulCafe,#ERROR!,#ERROR!,97142245526,,
PaulCafe,#ERROR!,#ERROR!,97142594250,,
PaulCafe,#ERROR!,#ERROR!,97142958404,,
AlDiyafahCafeShop,#ERROR!,#ERROR!,97144528282,,
PaulCafe,#ERROR!,#ERROR!,97143279669,,
SegafredoZanettiEspresso,#ERROR!,#ERROR!,97143243757,,
LaGaufrette,#ERROR!,#ERROR!,97142950073,,
SohoBarAndGrill,#ERROR!,#ERROR!,97142868520,,
PaulCafe,#ERROR!,#ERROR!,97143414844,,
LaPostreria,#ERROR!,#ERROR!,97144421787,,
Joga,,563781002,563781002,,
DomeCafe,#ERROR!,#ERROR!,97142221313,,
AcademyCafe,#ERROR!,#ERROR!,97142956000,,
Ewaan,#ERROR!,#ERROR!,97144287888,,
MoreCafe,#ERROR!,#ERROR!,97143700469,,
MoreCafe,#ERROR!,#ERROR!,97143950967,,
C.Mondo,#ERROR!,#ERROR!,97147040000,,
PoolsideBar,#ERROR!,#ERROR!,97144179999,,
MoreCafe,#ERROR!,#ERROR!,97143234350,,
TheHub,#ERROR!,#ERROR!,97144484848,,
MugAndHug,#ERROR!,#ERROR!,97143232610,,
DomeJumana,#ERROR!,529120454,529120454,,
SpikeBar,#ERROR!,#ERROR!,97144179999,,
MomentoCafeAndRestaurant,#ERROR!,#ERROR!,97142328600,,
DomeCafe,#ERROR!,#ERROR!,97144579281,,
MellowYellow,#ERROR!,#ERROR!,97142591500,,
BiteRiteCoffeeShop,#ERROR!,#ERROR!,97144402888,,
AlDiwaan,#ERROR!,#ERROR!,97148329900,,
Lakeview,#ERROR!,#ERROR!,97142956000,,
ZagyHotel,#ERROR!,#ERROR!,97142242999,,
SumaiyaHotel,#ERROR!,#ERROR!,97142218080,,
AlRabiaHotel,#ERROR!,#ERROR!,97142733663,,
KarmaKafe,#ERROR!,#ERROR!,97144230909,,
DeiraPalaceHotel,#ERROR!,#ERROR!,97142290120,,
Veranda,#ERROR!,#ERROR!,97144360000,,
