Name,Address,Type,Number,asdsad,Number2,aNumbaaaer,,,,,,,,
Sukh Sagar,https://www.asklaila.com/listing/Delhi-NCR/dlf-phase-1/sukh-sagar/qjmW33Mb/,,"DLF Phase 1, Gurgaon","Indian,Street Food, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9871711457,tel:9871711457,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-phase-1/sukh-sagar/qjmW33Mb/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,,
Parantha Corner,https://www.asklaila.com/listing/Delhi-NCR/sector-29/parantha-corner/AFiqXV3D/,"01202451820
														,

09818227542","Sector 29, Noida","Indian, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1202451820,tel:01202451820,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/sector-29/parantha-corner/AFiqXV3D/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,9818227542,tel:9818227542
Chadha Bhojnalaya,https://www.asklaila.com/listing/Delhi-NCR/model-town-part-1/chadha-bhojnalaya/1cG0Syk6/,1127129127,"Model Town Part 1, Delhi","Indian, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1127129127,tel:01127129127,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/model-town-part-1/chadha-bhojnalaya/1cG0Syk6/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,,
Paramjeet Machhiwala,https://www.asklaila.com/listing/Delhi-NCR/rajouri-garden/paramjeet-machhiwala/HaEdjLoY/,"01165940223
														,

09313200366","Rajouri Garden, Delhi","Snacks, Tandoori, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1165940223,tel:01165940223,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/rajouri-garden/paramjeet-machhiwala/HaEdjLoY/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,9313200366,tel:9313200366
Bajaj Restaurant,https://www.asklaila.com/listing/Delhi-NCR/indraprastha-extension/bajaj-restaurant/nYxgpuAR/,1122235677,"Indraprastha Extension, Delhi","Indian, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1122235677,tel:01122235677,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/indraprastha-extension/bajaj-restaurant/nYxgpuAR/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,,
Shree Punjab Dhaba,https://www.asklaila.com/listing/Delhi-NCR/govindpuri/shree-punjab-dhaba/AkpGGwpG/,"01126436448
														,

09911960553","Govindpuri, Delhi","Indian, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1126436448,tel:01126436448,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/govindpuri/shree-punjab-dhaba/AkpGGwpG/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,9911960553,tel:9911960553
Batra Dhaba,https://www.asklaila.com/listing/Delhi-NCR/ashok-vihar-phase-2/batra-dhaba/Yu84w0aS/,1127453040,"Ashok Vihar Phase 2, Delhi","Indian, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1127453040,tel:01127453040,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/ashok-vihar-phase-2/batra-dhaba/Yu84w0aS/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1020#,,
Sandwhiz,https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-ii/sandwhiz/rumk7uQP/,1244477989,"DLF City Phase II, Gurgaon","Fast Food,Sandwich, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244477989,tel:01244477989,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-ii/sandwhiz/rumk7uQP/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Pizzas And More,https://www.asklaila.com/listing/Delhi-NCR/old-rajendra-nagar/pizzas-and-more/CZHnvG31/,1147005678,"Old Rajendra Nagar, Delhi","Pasta, Pizza, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1147005678,tel:01147005678,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/old-rajendra-nagar/pizzas-and-more/CZHnvG31/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Foodie Eezzz Chilli Wok,https://www.asklaila.com/listing/Delhi-NCR/pandav-nagar/foodie-eezzz-chilli-wok/FgfKgfu7/,,"Pandav Nagar, Delhi","Fast Food, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,8447475333,tel:8447475333,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/pandav-nagar/foodie-eezzz-chilli-wok/FgfKgfu7/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Coco Palm,https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-1/coco-palm/0atf3u1J/,1244300015,"DLF City Phase 1, Gurgaon","Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244300015,tel:01244300015,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-1/coco-palm/0atf3u1J/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Take Away Restaurant,https://www.asklaila.com/listing/Delhi-NCR/munirka/take-away-restaurant/0V4dXgnh/,,"Munirka, Delhi","Chinese, Tibetan, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9958331468,tel:9958331468,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/munirka/take-away-restaurant/0V4dXgnh/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Soya Express,https://www.asklaila.com/listing/Delhi-NCR/sector-14/soya-express/n8xjnbjP/,1243018400,"Sector 14, Gurgaon","Afghani, Multi-cuisine, Tandoori, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1243018400,tel:01243018400,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/sector-14/soya-express/n8xjnbjP/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Tandoor And Style,https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/tandoor-and-style/0dN1SyZ7/,,"Chandni Chowk, Delhi","North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,8447000902,tel:8447000902,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/tandoor-and-style/0dN1SyZ7/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Tandoori Legend,https://www.asklaila.com/listing/Delhi-NCR/sohna-road/tandoori-legend/kMnYxAJx/,,"Sohna Road, Gurgaon","Outdoor Seating,  North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9891578818,tel:9891578818,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/sohna-road/tandoori-legend/kMnYxAJx/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Tibbs Frankie,https://www.asklaila.com/listing/Delhi-NCR/hauz-khas-village/tibbs-frankie/ZvWOdOMn/,1141078473,"Hauz Khas Village, Delhi","Outdoor Seating,  Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1141078473,tel:01141078473,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/hauz-khas-village/tibbs-frankie/ZvWOdOMn/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Vineet's Restaurant,https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/vineets-restaurant/nAJFJhdo/,"01147010909
														,

09971694017","Chandni Chowk, Delhi","Chinese, Multi-cuisine, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1147010909,tel:01147010909,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/vineets-restaurant/nAJFJhdo/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,9971694017,tel:9971694017
Soy Express,https://www.asklaila.com/listing/Delhi-NCR/vasant-kunj/soy-express/FsBMcLTj/,,"Vasant Kunj, Delhi","Wi-Fi Zone,  Chinese, Multi-Cuisine, Non-Veg",,,,,,,https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/vasant-kunj/soy-express/FsBMcLTj/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Standard Punjabi Khana,https://www.asklaila.com/listing/Delhi-NCR/nehru-place/standard-punjabi-khana/kDvEIefc/,,"Nehru Place, Delhi","North Indian, Punjabi, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9811153620,tel:9811153620,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/nehru-place/standard-punjabi-khana/kDvEIefc/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Anni's Takeaway,https://www.asklaila.com/listing/Delhi-NCR/vaishali-sector-4/annis-takeaway/m2tgCZbX/,,"Vaishali Sector 4, Ghaziabad","North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,7838965042,tel:7838965042,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/vaishali-sector-4/annis-takeaway/m2tgCZbX/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Manna Family Restaurant,https://www.asklaila.com/listing/Delhi-NCR/sector-14/manna-family-restaurant/oxTqDMib/,1243212347,"Sector 14, Gurgaon","Outdoor Seating,  South Indian, Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1243212347,tel:01243212347,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/sector-14/manna-family-restaurant/oxTqDMib/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Soya Express,https://www.asklaila.com/listing/Delhi-NCR/amar-colony/soya-express/1Bc8p6jQ/,1132222546,"Amar Colony, Delhi","Afghani, Multi-cuisine, Tandoori, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1132222546,tel:01132222546,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/amar-colony/soya-express/1Bc8p6jQ/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Soya Express,https://www.asklaila.com/listing/Delhi-NCR/dwarka-sector-12/soya-express/1LmZkCcx/,1132222756,"Dwarka Sector 12, Delhi","Afghani, Multi-cuisine, Tandoori, Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1132222756,tel:01132222756,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dwarka-sector-12/soya-express/1LmZkCcx/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Pundit Babu Ram Devi Dayal Parathe Wala,https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/pundit-babu-ram-devi-dayal-parathe-wala/qKluO1gX/,,"Chandni Chowk, Delhi","North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9953158945,tel:9953158945,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/pundit-babu-ram-devi-dayal-parathe-wala/qKluO1gX/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Bablu Kabab Shop,https://www.asklaila.com/listing/Delhi-NCR/ashok-vihar-phase-2/bablu-kabab-shop/19OcBLRc/,"01123856950
														,

09811575050","Ashok Vihar Phase 2, Delhi","Kebabs, North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1123856950,tel:01123856950,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/ashok-vihar-phase-2/bablu-kabab-shop/19OcBLRc/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,9811575050,tel:9811575050
Urban Hub,https://www.asklaila.com/listing/Delhi-NCR/kamla-nagar/urban-hub/Bpl6J63g/,,"Kamla Nagar, Delhi","Chinese, Indian, Italian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9910908556,tel:9910908556,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/kamla-nagar/urban-hub/Bpl6J63g/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,,
Singh Chicken Corner,https://www.asklaila.com/listing/Delhi-NCR/sector-14/singh-chicken-corner/CDExWIU7/,"01244221455
														,

09899934161","Sector 14, Gurgaon","Multi-cuisine, North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244221455,tel:01244221455,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/sector-14/singh-chicken-corner/CDExWIU7/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1040#,9899934161,tel:9899934161
